"Payment_Type","Payment_Installments","Payment_id"
"credit_card",2,61770
"credit_card",3,61771
"credit_card",1,61772
"credit_card",1,61773
"credit_card",4,61774
"boleto",1,61775
"credit_card",1,61776
"debit_card",1,61777
"credit_card",10,61778
"credit_card",4,61779
"credit_card",6,61780
"credit_card",8,61781
"credit_card",5,61782
"credit_card",4,61783
"credit_card",1,61784
"credit_card",3,61785
"credit_card",2,61786
"credit_card",4,61787
"boleto",1,61788
"credit_card",6,61789
"credit_card",1,61790
"credit_card",1,61791
"credit_card",5,61792
"credit_card",1,61793
"boleto",1,61794
"credit_card",9,61795
"credit_card",6,61796
"boleto",1,61797
"credit_card",2,61798
"credit_card",5,61799
"boleto",1,61800
"boleto",1,61801
"credit_card",4,61802
"debit_card",1,61803
"credit_card",3,61804
"credit_card",2,61805
"credit_card",5,61806
"credit_card",8,61807
"credit_card",1,61808
"credit_card",1,61809
"boleto",1,61810
"credit_card",4,61811
"credit_card",1,61812
"credit_card",9,61813
"credit_card",4,61814
"credit_card",1,61815
"credit_card",1,61816
"boleto",1,61817
"boleto",1,61818
"credit_card",1,61819
"credit_card",3,61820
"credit_card",8,61821
"credit_card",1,61822
"credit_card",1,61823
"debit_card",1,61824
"boleto",1,61825
"credit_card",10,61826
"credit_card",1,61827
"credit_card",2,61828
"credit_card",6,61829
"credit_card",1,61830
"credit_card",1,61831
"boleto",1,61832
"credit_card",4,61833
"boleto",1,61834
"credit_card",1,61835
"boleto",1,61836
"boleto",1,61837
"boleto",1,61838
"credit_card",5,61839
"boleto",1,61840
"credit_card",8,61841
"credit_card",1,61842
"credit_card",7,61843
"credit_card",9,61844
"credit_card",1,61845
"credit_card",1,61846
"credit_card",5,61847
"boleto",1,61848
"credit_card",5,61849
"credit_card",4,61850
"credit_card",1,61851
"boleto",1,61852
"credit_card",2,61853
"boleto",1,61854
"credit_card",3,61855
"credit_card",4,61856
"boleto",1,61857
"credit_card",1,61858
"credit_card",1,61859
"credit_card",1,61860
"credit_card",1,61861
"boleto",1,61862
"credit_card",8,61863
"credit_card",3,61864
"boleto",1,61865
"credit_card",3,61866
"credit_card",1,61867
"credit_card",1,61868
"credit_card",2,61869
"credit_card",1,61870
"credit_card",1,61871
"credit_card",8,61872
"credit_card",6,61873
"credit_card",1,61874
"credit_card",2,61875
"credit_card",6,61876
"credit_card",3,61877
"credit_card",1,61878
"boleto",1,61879
"credit_card",3,61880
"credit_card",10,61881
"credit_card",4,61882
"credit_card",1,61883
"credit_card",5,61884
"credit_card",5,61885
"credit_card",2,61886
"credit_card",2,61887
"credit_card",10,61888
"credit_card",9,61889
"boleto",1,61890
"credit_card",1,61891
"credit_card",2,61892
"credit_card",3,61893
"credit_card",4,61894
"credit_card",3,61895
"credit_card",2,61896
"credit_card",6,61897
"credit_card",3,61898
"credit_card",1,61899
"boleto",1,61900
"credit_card",2,61901
"boleto",1,61902
"boleto",1,61903
"credit_card",5,61904
"credit_card",2,61905
"credit_card",1,61906
"credit_card",8,61907
"boleto",1,61908
"credit_card",1,61909
"boleto",1,61910
"credit_card",7,61911
"credit_card",1,61912
"credit_card",1,61913
"credit_card",5,61914
"credit_card",5,61915
"credit_card",6,61916
"credit_card",4,61917
"credit_card",3,61918
"credit_card",2,61919
"credit_card",1,61920
"credit_card",1,61921
"credit_card",4,61922
"credit_card",9,61923
"credit_card",5,61924
"credit_card",3,61925
"credit_card",4,61926
"credit_card",6,61927
"credit_card",5,61928
"boleto",1,61929
"credit_card",10,61930
"credit_card",3,61931
"credit_card",3,61932
"credit_card",1,61933
"boleto",1,61934
"credit_card",3,61935
"credit_card",10,61936
"credit_card",9,61937
"credit_card",6,61938
"credit_card",12,61939
"credit_card",1,61940
"boleto",1,61941
"credit_card",3,61942
"credit_card",4,61943
"credit_card",1,61944
"credit_card",3,61945
"credit_card",1,61946
"credit_card",6,61947
"credit_card",10,61948
"credit_card",3,61949
"credit_card",4,61950
"credit_card",8,61951
"credit_card",4,61952
"credit_card",1,61953
"credit_card",5,61954
"credit_card",1,61955
"credit_card",3,61956
"credit_card",8,61957
"boleto",1,61958
"credit_card",5,61959
"credit_card",10,61960
"credit_card",2,61961
"credit_card",5,61962
"credit_card",18,61963
"boleto",1,61964
"credit_card",10,61965
"credit_card",2,61966
"boleto",1,61967
"boleto",1,61968
"boleto",1,61969
"credit_card",3,61970
"credit_card",1,61971
"boleto",1,61972
"boleto",1,61973
"credit_card",1,61974
"credit_card",3,61975
"credit_card",1,61976
"boleto",1,61977
"boleto",1,61978
"credit_card",8,61979
"credit_card",5,61980
"credit_card",3,61981
"credit_card",1,61982
"credit_card",10,61983
"boleto",1,61984
"credit_card",5,61985
"credit_card",4,61986
"credit_card",6,61987
"boleto",1,61988
"credit_card",3,61989
"boleto",1,61990
"credit_card",1,61991
"credit_card",2,61992
"boleto",1,61993
"credit_card",3,61994
"credit_card",1,61995
"credit_card",1,61996
"credit_card",4,61997
"credit_card",2,61998
"credit_card",1,61999
"boleto",1,62000
"boleto",1,62001
"credit_card",1,62002
"credit_card",1,62003
"credit_card",6,62004
"credit_card",2,62005
"credit_card",1,62006
"credit_card",10,62007
"credit_card",4,62008
"credit_card",4,62009
"boleto",1,62010
"credit_card",1,62011
"credit_card",2,62012
"boleto",1,62013
"credit_card",9,62014
"credit_card",4,62015
"credit_card",1,62016
"credit_card",5,62017
"boleto",1,62018
"credit_card",1,62019
"credit_card",1,62020
"credit_card",1,62021
"credit_card",2,62022
"credit_card",3,62023
"credit_card",4,62024
"credit_card",8,62025
"boleto",1,62026
"credit_card",4,62027
"credit_card",1,62028
"boleto",1,62029
"credit_card",1,62030
"boleto",1,62031
"credit_card",3,62032
"credit_card",8,62033
"boleto",1,62034
"credit_card",1,62035
"boleto",1,62036
"credit_card",1,62037
"credit_card",2,62038
"credit_card",4,62039
"boleto",1,62040
"boleto",1,62041
"boleto",1,62042
"credit_card",1,62043
"credit_card",1,62044
"credit_card",3,62045
"credit_card",2,62046
"boleto",1,62047
"credit_card",3,62048
"credit_card",4,62049
"credit_card",2,62050
"credit_card",3,62051
"credit_card",1,62052
"boleto",1,62053
"credit_card",7,62054
"credit_card",1,62055
"credit_card",3,62056
"credit_card",1,62057
"credit_card",7,62058
"credit_card",1,62059
"credit_card",1,62060
"credit_card",4,62061
"credit_card",5,62062
"credit_card",8,62063
"boleto",1,62064
"credit_card",1,62065
"credit_card",4,62066
"credit_card",1,62067
"credit_card",2,62068
"credit_card",3,62069
"credit_card",3,62070
"boleto",1,62071
"credit_card",2,62072
"credit_card",1,62073
"credit_card",10,62074
"boleto",1,62075
"credit_card",10,62076
"boleto",1,62077
"boleto",1,62078
"boleto",1,62079
"boleto",1,62080
"credit_card",8,62081
"boleto",1,62082
"credit_card",1,62083
"credit_card",1,62084
"debit_card",1,62085
"credit_card",5,62086
"boleto",1,62087
"credit_card",10,62088
"credit_card",4,62089
"credit_card",1,62090
"boleto",1,62091
"credit_card",3,62092
"credit_card",2,62093
"credit_card",1,62094
"credit_card",1,62095
"credit_card",5,62096
"credit_card",5,62097
"credit_card",2,62098
"credit_card",2,62099
"credit_card",10,62100
"credit_card",3,62101
"boleto",1,62102
"credit_card",3,62103
"credit_card",1,62104
"credit_card",5,62105
"credit_card",9,62106
"credit_card",3,62107
"boleto",1,62108
"credit_card",2,62109
"credit_card",1,62110
"boleto",1,62111
"credit_card",5,62112
"credit_card",3,62113
"credit_card",1,62114
"credit_card",1,62115
"boleto",1,62116
"credit_card",4,62117
"credit_card",1,62118
"credit_card",8,62119
"credit_card",8,62120
"credit_card",2,62121
"boleto",1,62122
"credit_card",1,62123
"credit_card",2,62124
"boleto",1,62125
"credit_card",1,62126
"credit_card",2,62127
"credit_card",1,62128
"credit_card",1,62129
"credit_card",2,62130
"credit_card",1,62131
"credit_card",6,62132
"credit_card",6,62133
"credit_card",3,62134
"credit_card",1,62135
"credit_card",3,62136
"credit_card",2,62137
"credit_card",2,62138
"credit_card",3,62139
"boleto",1,62140
"credit_card",1,62141
"credit_card",3,62142
"credit_card",3,62143
"credit_card",1,62144
"credit_card",10,62145
"credit_card",1,62146
"credit_card",6,62147
"credit_card",1,62148
"credit_card",1,62149
"credit_card",2,62150
"credit_card",1,62151
"credit_card",3,62152
"credit_card",10,62153
"credit_card",5,62154
"credit_card",2,62155
"credit_card",1,62156
"boleto",1,62157
"credit_card",5,62158
"credit_card",10,62159
"credit_card",1,62160
"credit_card",5,62161
"credit_card",4,62162
"credit_card",1,62163
"credit_card",1,62164
"credit_card",2,62165
"boleto",1,62166
"boleto",1,62167
"credit_card",3,62168
"boleto",1,62169
"boleto",1,62170
"credit_card",3,62171
"credit_card",2,62172
"credit_card",3,62173
"boleto",1,62174
"credit_card",9,62175
"credit_card",10,62176
"credit_card",3,62177
"credit_card",3,62178
"credit_card",8,62179
"credit_card",2,62180
"credit_card",1,62181
"boleto",1,62182
"credit_card",1,62183
"credit_card",6,62184
"credit_card",4,62185
"credit_card",2,62186
"credit_card",1,62187
"credit_card",7,62188
"credit_card",2,62189
"credit_card",5,62190
"credit_card",1,62191
"boleto",1,62192
"credit_card",7,62193
"credit_card",2,62194
"credit_card",4,62195
"credit_card",4,62196
"credit_card",10,62197
"boleto",1,62198
"credit_card",1,62199
"credit_card",1,62200
"credit_card",1,62201
"credit_card",3,62202
"credit_card",3,62203
"credit_card",10,62204
"credit_card",2,62205
"credit_card",2,62206
"credit_card",1,62207
"credit_card",10,62208
"credit_card",2,62209
"credit_card",1,62210
"credit_card",7,62211
"credit_card",1,62212
"credit_card",1,62213
"boleto",1,62214
"boleto",1,62215
"credit_card",3,62216
"credit_card",1,62217
"credit_card",2,62218
"boleto",1,62219
"boleto",1,62220
"credit_card",3,62221
"credit_card",2,62222
"boleto",1,62223
"credit_card",1,62224
"credit_card",4,62225
"boleto",1,62226
"credit_card",1,62227
"credit_card",6,62228
"credit_card",1,62229
"boleto",1,62230
"credit_card",2,62231
"credit_card",1,62232
"credit_card",4,62233
"credit_card",9,62234
"credit_card",2,62235
"credit_card",8,62236
"credit_card",10,62237
"credit_card",1,62238
"credit_card",4,62239
"credit_card",5,62240
"credit_card",3,62241
"boleto",1,62242
"boleto",1,62243
"credit_card",2,62244
"credit_card",10,62245
"boleto",1,62246
"credit_card",3,62247
"credit_card",3,62248
"boleto",1,62249
"credit_card",1,62250
"credit_card",9,62251
"credit_card",6,62252
"credit_card",4,62253
"boleto",1,62254
"credit_card",6,62255
"credit_card",2,62256
"credit_card",1,62257
"boleto",1,62258
"boleto",1,62259
"credit_card",5,62260
"credit_card",8,62261
"credit_card",4,62262
"credit_card",1,62263
"boleto",1,62264
"credit_card",1,62265
"boleto",1,62266
"credit_card",3,62267
"credit_card",2,62268
"credit_card",4,62269
"credit_card",3,62270
"credit_card",3,62271
"credit_card",3,62272
"credit_card",2,62273
"credit_card",6,62274
"credit_card",4,62275
"credit_card",1,62276
"credit_card",2,62277
"boleto",1,62278
"credit_card",2,62279
"credit_card",4,62280
"credit_card",9,62281
"credit_card",1,62282
"credit_card",2,62283
"credit_card",2,62284
"boleto",1,62285
"credit_card",3,62286
"credit_card",2,62287
"credit_card",3,62288
"credit_card",6,62289
"credit_card",1,62290
"boleto",1,62291
"credit_card",2,62292
"credit_card",1,62293
"credit_card",1,62294
"boleto",1,62295
"credit_card",3,62296
"credit_card",2,62297
"credit_card",3,62298
"boleto",1,62299
"credit_card",1,62300
"credit_card",1,62301
"boleto",1,62302
"credit_card",3,62303
"credit_card",10,62304
"credit_card",4,62305
"credit_card",6,62306
"boleto",1,62307
"credit_card",2,62308
"credit_card",1,62309
"boleto",1,62310
"credit_card",1,62311
"credit_card",1,62312
"boleto",1,62313
"credit_card",5,62314
"credit_card",6,62315
"credit_card",8,62316
"credit_card",1,62317
"credit_card",4,62318
"credit_card",10,62319
"boleto",1,62320
"credit_card",8,62321
"boleto",1,62322
"credit_card",3,62323
"boleto",1,62324
"credit_card",2,62325
"credit_card",1,62326
"credit_card",7,62327
"credit_card",1,62328
"credit_card",1,62329
"credit_card",1,62330
"credit_card",5,62331
"credit_card",8,62332
"credit_card",8,62333
"credit_card",6,62334
"credit_card",3,62335
"credit_card",6,62336
"boleto",1,62337
"credit_card",3,62338
"credit_card",8,62339
"credit_card",8,62340
"credit_card",1,62341
"credit_card",3,62342
"credit_card",2,62343
"credit_card",3,62344
"credit_card",7,62345
"boleto",1,62346
"credit_card",1,62347
"boleto",1,62348
"credit_card",3,62349
"boleto",1,62350
"credit_card",10,62351
"credit_card",1,62352
"credit_card",1,62353
"credit_card",1,62354
"credit_card",10,62355
"boleto",1,62356
"credit_card",1,62357
"credit_card",2,62358
"credit_card",6,62359
"credit_card",5,62360
"credit_card",10,62361
"credit_card",2,62362
"credit_card",5,62363
"credit_card",1,62364
"boleto",1,62365
"credit_card",8,62366
"boleto",1,62367
"credit_card",1,62368
"credit_card",3,62369
"credit_card",10,62370
"credit_card",5,62371
"boleto",1,62372
"credit_card",1,62373
"credit_card",4,62374
"credit_card",1,62375
"credit_card",1,62376
"credit_card",1,62377
"credit_card",9,62378
"credit_card",7,62379
"credit_card",15,62380
"credit_card",3,62381
"credit_card",5,62382
"credit_card",8,62383
"boleto",1,62384
"boleto",1,62385
"credit_card",2,62386
"credit_card",5,62387
"credit_card",1,62388
"boleto",1,62389
"credit_card",6,62390
"credit_card",3,62391
"credit_card",1,62392
"credit_card",2,62393
"credit_card",1,62394
"credit_card",3,62395
"credit_card",4,62396
"boleto",1,62397
"credit_card",4,62398
"credit_card",2,62399
"credit_card",6,62400
"debit_card",1,62401
"credit_card",1,62402
"credit_card",9,62403
"credit_card",2,62404
"credit_card",1,62405
"credit_card",3,62406
"boleto",1,62407
"credit_card",3,62408
"credit_card",2,62409
"credit_card",1,62410
"boleto",1,62411
"credit_card",4,62412
"credit_card",2,62413
"credit_card",3,62414
"credit_card",2,62415
"credit_card",2,62416
"boleto",1,62417
"credit_card",8,62418
"credit_card",4,62419
"boleto",1,62420
"boleto",1,62421
"credit_card",1,62422
"credit_card",1,62423
"boleto",1,62424
"boleto",1,62425
"credit_card",3,62426
"credit_card",1,62427
"boleto",1,62428
"boleto",1,62429
"credit_card",6,62430
"credit_card",4,62431
"credit_card",8,62432
"credit_card",1,62433
"credit_card",2,62434
"credit_card",1,62435
"credit_card",3,62436
"credit_card",6,62437
"credit_card",5,62438
"credit_card",1,62439
"credit_card",3,62440
"boleto",1,62441
"credit_card",3,62442
"credit_card",1,62443
"boleto",1,62444
"boleto",1,62445
"credit_card",4,62446
"credit_card",3,62447
"credit_card",2,62448
"credit_card",1,62449
"credit_card",2,62450
"credit_card",4,62451
"credit_card",7,62452
"credit_card",1,62453
"credit_card",1,62454
"boleto",1,62455
"boleto",1,62456
"credit_card",1,62457
"credit_card",1,62458
"credit_card",2,62459
"credit_card",2,62460
"credit_card",4,62461
"credit_card",1,62462
"boleto",1,62463
"credit_card",3,62464
"credit_card",3,62465
"credit_card",3,62466
"credit_card",2,62467
"credit_card",3,62468
"credit_card",4,62469
"credit_card",3,62470
"boleto",1,62471
"boleto",1,62472
"credit_card",2,62473
"boleto",1,62474
"boleto",1,62475
"credit_card",1,62476
"credit_card",3,62477
"credit_card",3,62478
"boleto",1,62479
"debit_card",1,62480
"credit_card",1,62481
"boleto",1,62482
"credit_card",3,62483
"credit_card",1,62484
"credit_card",2,62485
"credit_card",1,62486
"credit_card",3,62487
"credit_card",8,62488
"credit_card",4,62489
"credit_card",8,62490
"boleto",1,62491
"credit_card",3,62492
"debit_card",1,62493
"boleto",1,62494
"credit_card",2,62495
"debit_card",1,62496
"credit_card",10,62497
"credit_card",1,62498
"credit_card",1,62499
"credit_card",1,62500
"credit_card",1,62501
"credit_card",3,62502
"credit_card",3,62503
"credit_card",3,62504
"credit_card",1,62505
"credit_card",3,62506
"credit_card",5,62507
"boleto",1,62508
"boleto",1,62509
"credit_card",8,62510
"credit_card",1,62511
"credit_card",1,62512
"credit_card",6,62513
"credit_card",1,62514
"debit_card",1,62515
"boleto",1,62516
"credit_card",1,62517
"boleto",1,62518
"credit_card",1,62519
"credit_card",5,62520
"credit_card",1,62521
"boleto",1,62522
