Dept,BIWEEKLY_PAY_PERIOD_END_DATE,LTI,DART,DESCRIPTION,Number_OF_Incidents,HOURS_YOY,LTI_YOY,DART_YOY,OSHA_YOY,LTI_Rate,DART_Rate,OSHA_Rate
Metro Police,6/2/2018,NO,NO,Strain (muscle/tendon),1,212644.5,54,92,132,50.7889929,86.52939531,124.1508715
Metro Police,6/2/2018,YES,YES,Strain (muscle/tendon),1,212644.5,54,92,132,50.7889929,86.52939531,124.1508715
Metro Police,6/2/2018,NO,YES,Sudden Illness,2,212644.5,54,92,132,50.7889929,86.52939531,124.1508715
OMB ,6/2/2018,NULL,NULL,NULL,0,28119.8,0,1,2,0,7.11242612,14.22485224
Parking Authority of River Cty,6/2/2018,NULL,NULL,NULL,0,7430.7,0,1,2,0,26.91536464,53.83072927
Public Health & Wellness,6/2/2018,NULL,NULL,NULL,0,4592.2,0,0,1,0,0,43.5521101
PW&A ,6/2/2018,YES,YES,Strain (muscle/tendon),1,101247.05,25,68,96,49.3841549,134.3249013,189.6351548
PW&A ,6/2/2018,NO,NO,Strain (muscle/tendon),2,101247.05,25,68,96,49.3841549,134.3249013,189.6351548
PW&A ,6/2/2018,NO,YES,Strain (muscle/tendon),1,101247.05,25,68,96,49.3841549,134.3249013,189.6351548
Waterfront Development Corp,6/2/2018,NULL,NULL,NULL,0,7921.25,0,0,0,0,0,0
Youth Detention Services      ,6/2/2018,NULL,NULL,NULL,0,5028.4,14,14,22,556.8371649,556.8371649,875.0298306
Zoo,6/2/2018,NO,NO,Other,1,59615.85,0,0,22,0,0,73.80587545
Belle of Louisville           ,5/19/2018,NULL,NULL,NULL,0,334,0,0,0,0,0,0
Civic Innovation & Technology,5/19/2018,NULL,NULL,NULL,0,21254.4,0,0,1,0,0,9.40981632
Codes & Regulations,5/19/2018,NULL,NULL,NULL,0,37156.25,2,2,15,10.76534903,10.76534903,80.74011775
Community Services,5/19/2018,NO,YES,Other,1,15186.1,0,2,2,0,26.3398766,26.3398766
Coroner                       ,5/19/2018,NULL,NULL,NULL,0,11380,0,0,0,0,0,0
Corrections                   ,5/19/2018,NO,NO,Bloodborne Disease,1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
Corrections                   ,5/19/2018,NO,NO,Bloodborne Pathogen Exposure,1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
Corrections                   ,5/19/2018,NO,YES,Cut or Laceration,1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
Corrections                   ,5/19/2018,NO,YES,"Cut, laceration or scratches",1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
Corrections                   ,5/19/2018,NO,NO,Human Bite,1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
Corrections                   ,5/19/2018,NO,NO,Infection,1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
Corrections                   ,5/19/2018,YES,YES,Multiple injuries,1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
Corrections                   ,5/19/2018,YES,YES,Multiple natures,1,2211.5,21,34,59,1899.163464,3074.836084,5335.744969
County Attorney               ,5/19/2018,NULL,NULL,NULL,0,5550,0,0,0,0,0,0
Develop Louisville,5/19/2018,NULL,NULL,NULL,0,11654.6,0,1,2,0,17.16060611,34.32121223
Economic Development ,5/19/2018,NULL,NULL,NULL,0,3015.4,0,0,0,0,0,0
Emergency Mgt Agency/MetroSafe,5/19/2018,NULL,NULL,NULL,0,30683.65,0,0,1,0,0,6.518129362
Fire & Rescue                 ,5/19/2018,YES,YES,Strain (muscle/tendon),1,190997.5,39,40,42,40.83823087,41.88536499,43.97963324
Fire & Rescue                 ,5/19/2018,YES,YES,Tear of muscle/tendon/ligament,1,190997.5,39,40,42,40.83823087,41.88536499,43.97963324
Fleet & Facilities,5/19/2018,YES,YES,Strain (muscle/tendon),2,38933.6,15,17,26,77.05426675,87.32816899,133.560729
Human Relations Commission    ,5/19/2018,NULL,NULL,NULL,0,4035.6,0,0,1,0,0,49.55892556
Human Resources,5/19/2018,NULL,NULL,NULL,0,5220.8,0,0,0,0,0,0
Kentuckiana Works Foundation,5/19/2018,NULL,NULL,NULL,0,1931.8,0,0,0,0,0,0
Library,5/19/2018,NULL,NULL,NULL,0,81989,0,0,2,0,0,4.878703241
Louisville Metro Council      ,5/19/2018,NULL,NULL,NULL,0,24964.8,0,0,0,0,0,0
Louisville Metro EMS,5/19/2018,NO,YES,Contusion/Bruise,1,7813.9,35,66,110,895.8394656,1689.297278,2815.495463
Louisville Metro EMS,5/19/2018,YES,YES,Tear of muscle/tendon/ligament,1,7813.9,35,66,110,895.8394656,1689.297278,2815.495463
Mayor's Office                ,5/19/2018,NULL,NULL,NULL,0,13172.8,0,0,0,0,0,0
Metro Animal Services         ,5/19/2018,NO,NO,Cut or Laceration,1,2024,1,5,13,98.81422925,494.0711462,1284.58498
Metro Animal Services         ,5/19/2018,NO,NO,"Cut, laceration or scratches",1,2024,1,5,13,98.81422925,494.0711462,1284.58498
Metro Parks & Recreation,5/19/2018,NO,YES,Strain (muscle/tendon),2,82311.5,8,24,32,19.43835309,58.31505926,77.75341234
Metro Police,5/19/2018,YES,YES,Multiple injuries,2,215443.25,53,91,132,49.20089165,84.47700264,122.5380698
Metro Police,5/19/2018,YES,YES,Multiple natures,2,215443.25,53,91,132,49.20089165,84.47700264,122.5380698
OMB ,5/19/2018,NO,NO,Insect Bite,1,28123.4,0,1,2,0,7.111515677,14.22303135
OMB ,5/19/2018,NO,NO,Poisoning - Chemical,1,28123.4,0,1,2,0,7.111515677,14.22303135
Parking Authority of River Cty,5/19/2018,NULL,NULL,NULL,0,7492.4,0,1,2,0,26.6937163,53.3874326
Public Health & Wellness,5/19/2018,NULL,NULL,NULL,0,4589.8,0,0,2,0,0,87.14976687
PW&A ,5/19/2018,NO,YES,"Scratches, abrasions-superficial",1,101510.45,26,69,95,51.22625306,135.9465947,187.1728477
PW&A ,5/19/2018,NO,NO,"Scratches, abrasions-superficial",1,101510.45,26,69,95,51.22625306,135.9465947,187.1728477
PW&A ,5/19/2018,NO,YES,Strain (muscle/tendon),2,101510.45,26,69,95,51.22625306,135.9465947,187.1728477
Waterfront Development Corp,5/19/2018,NULL,NULL,NULL,0,8107.75,0,0,0,0,0,0
Youth Detention Services      ,5/19/2018,NO,NO,Human Bite,1,5205.1,14,14,22,537.9339494,537.9339494,845.3247776
Youth Detention Services      ,5/19/2018,NO,NO,Infection,1,5205.1,14,14,22,537.9339494,537.9339494,845.3247776
Zoo,5/19/2018,NULL,NULL,NULL,0,59780.74,0,0,21,0,0,70.25674155
Belle of Louisville           ,5/5/2018,NULL,NULL,NULL,0,372,0,0,0,0,0,0
Civic Innovation & Technology,5/5/2018,NULL,NULL,NULL,0,22040.2,0,0,1,0,0,9.074327819
Codes & Regulations,5/5/2018,NO,NO,Contusion/Bruise,1,37097.05,2,2,15,10.78252853,10.78252853,80.86896397
Community Services,5/5/2018,NULL,NULL,NULL,0,15259.7,0,2,2,0,26.21283511,26.21283511
Coroner                       ,5/5/2018,NULL,NULL,NULL,0,11180,0,0,0,0,0,0
Corrections                   ,5/5/2018,NO,NO,Contusion/Bruise,1,2267.3,20,32,55,1764.212941,2822.740705,4851.585586
Corrections                   ,5/5/2018,YES,YES,Other,1,2267.3,20,32,55,1764.212941,2822.740705,4851.585586
Corrections                   ,5/5/2018,NO,YES,Other,1,2267.3,20,32,55,1764.212941,2822.740705,4851.585586
County Attorney               ,5/5/2018,NULL,NULL,NULL,0,5505,0,0,0,0,0,0
Develop Louisville,5/5/2018,NULL,NULL,NULL,0,11746.3,0,1,2,0,17.02663818,34.05327635
Economic Development ,5/5/2018,NULL,NULL,NULL,0,3039.4,0,0,0,0,0,0
Emergency Mgt Agency/MetroSafe,5/5/2018,NULL,NULL,NULL,0,30985.55,0,0,1,0,0,6.45462159
Fire & Rescue                 ,5/5/2018,YES,YES,Strain (muscle/tendon),1,192482.5,37,38,40,38.44505345,39.48410894,41.56221994
Fleet & Facilities,5/5/2018,NULL,NULL,NULL,0,39197.05,13,15,24,66.3315224,76.536372,122.4581952
Human Relations Commission    ,5/5/2018,NULL,NULL,NULL,0,4049.2,0,0,1,0,0,49.39247259
Human Resources,5/5/2018,NULL,NULL,NULL,0,5235.4,0,0,0,0,0,0
Kentuckiana Works Foundation,5/5/2018,NULL,NULL,NULL,0,1939.8,0,0,0,0,0,0
Library,5/5/2018,NULL,NULL,NULL,0,82436.9,1,1,3,2.426098022,2.426098022,7.278294065
Louisville Metro Council      ,5/5/2018,NULL,NULL,NULL,0,25874.6,0,0,0,0,0,0
Louisville Metro EMS,5/5/2018,NO,NO,Cut or Laceration,1,8376,34,65,110,811.843362,1552.053486,2626.552053
Louisville Metro EMS,5/5/2018,NO,NO,"Cut, laceration or scratches",1,8376,34,65,110,811.843362,1552.053486,2626.552053
Louisville Metro EMS,5/5/2018,NO,YES,Sprain  (ligament),1,8376,34,65,110,811.843362,1552.053486,2626.552053
Louisville Metro EMS,5/5/2018,NO,YES,Sprain or Strain,1,8376,34,65,110,811.843362,1552.053486,2626.552053
Louisville Metro EMS,5/5/2018,NO,NO,Strain (muscle/tendon),1,8376,34,65,110,811.843362,1552.053486,2626.552053
Louisville Metro EMS,5/5/2018,NO,YES,Strain (muscle/tendon),1,8376,34,65,110,811.843362,1552.053486,2626.552053
Louisville Metro EMS,5/5/2018,YES,YES,Strain (muscle/tendon),2,8376,34,65,110,811.843362,1552.053486,2626.552053
Mayor's Office                ,5/5/2018,NULL,NULL,NULL,0,13668.5,0,0,0,0,0,0
Metro Animal Services         ,5/5/2018,NULL,NULL,NULL,0,2024,1,5,12,98.81422925,494.0711462,1185.770751
Metro Parks & Recreation,5/5/2018,NULL,NULL,NULL,0,82875.6,9,24,32,21.71929977,57.91813272,77.22417696
Metro Police,5/5/2018,NO,NO,Cut or Laceration,1,219292.75,52,91,139,47.42518848,82.99407983,126.7711769
Metro Police,5/5/2018,YES,YES,Cut or Laceration,1,219292.75,52,91,139,47.42518848,82.99407983,126.7711769
Metro Police,5/5/2018,YES,YES,"Cut, laceration or scratches",1,219292.75,52,91,139,47.42518848,82.99407983,126.7711769
Metro Police,5/5/2018,NO,NO,"Cut, laceration or scratches",1,219292.75,52,91,139,47.42518848,82.99407983,126.7711769
Metro Police,5/5/2018,YES,YES,Inflamation,1,219292.75,52,91,139,47.42518848,82.99407983,126.7711769
Metro Police,5/5/2018,NO,NO,Strain (muscle/tendon),1,219292.75,52,91,139,47.42518848,82.99407983,126.7711769
OMB ,5/5/2018,NULL,NULL,NULL,0,28422.6,1,2,2,7.03665393,14.07330786,14.07330786
Parking Authority of River Cty,5/5/2018,NULL,NULL,NULL,0,7688.9,0,1,2,0,26.0115231,52.02304621
Public Health & Wellness,5/5/2018,NULL,NULL,NULL,0,4555.9,0,0,2,0,0,87.79823965
PW&A ,5/5/2018,NO,NO,Heat Illness,1,102082.75,26,67,92,50.93906659,131.2660562,180.2459279
PW&A ,5/5/2018,YES,YES,Inflamation,1,102082.75,26,67,92,50.93906659,131.2660562,180.2459279
PW&A ,5/5/2018,YES,YES,Strain (muscle/tendon),1,102082.75,26,67,92,50.93906659,131.2660562,180.2459279
PW&A ,5/5/2018,NO,NO,Strain (muscle/tendon),1,102082.75,26,67,92,50.93906659,131.2660562,180.2459279
PW&A ,5/5/2018,YES,YES,Sudden Illness,1,102082.75,26,67,92,50.93906659,131.2660562,180.2459279
Waterfront Development Corp,5/5/2018,NULL,NULL,NULL,0,8289.75,0,0,0,0,0,0
Youth Detention Services      ,5/5/2018,NULL,NULL,NULL,0,5436.9,15,15,22,551.7850246,551.7850246,809.2847027
Zoo,5/5/2018,NO,NO,Strain (muscle/tendon),1,59956.34,0,0,24,0,0,80.05825572
Civic Innovation & Technology,4/21/2018,NULL,NULL,NULL,0,22615.1,0,0,1,0,0,8.843648713
Codes & Regulations,4/21/2018,NO,NO,Eye Injury,1,37084,2,2,14,10.78632294,10.78632294,75.5042606
Community Services,4/21/2018,NULL,NULL,NULL,0,15247.3,0,2,2,0,26.23415293,26.23415293
Coroner                       ,4/21/2018,NULL,NULL,NULL,0,11038,0,0,0,0,0,0
Corrections                   ,4/21/2018,YES,YES,Chemical Exposure,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,YES,YES,Cold Illness,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,NO,YES,Contusion/Bruise,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,YES,YES,Crushing,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,YES,YES,Cumulative Injury,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,YES,YES,Multiple injuries,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,YES,YES,Multiple natures,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,YES,YES,Sprain  (ligament),1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
Corrections                   ,4/21/2018,YES,YES,Sprain or Strain,1,2249.9,23,35,57,2044.535313,3111.249389,5066.891862
County Attorney               ,4/21/2018,NULL,NULL,NULL,0,5460,0,0,0,0,0,0
Develop Louisville,4/21/2018,NULL,NULL,NULL,0,11830.1,0,1,2,0,16.90602784,33.81205569
Economic Development ,4/21/2018,NULL,NULL,NULL,0,3119.4,0,0,0,0,0,0
Emergency Mgt Agency/MetroSafe,4/21/2018,NULL,NULL,NULL,0,31173.45,0,0,1,0,0,6.415715938
Fire & Rescue                 ,4/21/2018,YES,YES,Strain (muscle/tendon),1,194097,37,38,40,38.12526726,39.15567989,41.21650515
Fleet & Facilities,4/21/2018,NULL,NULL,NULL,0,39345.7,13,15,24,66.08091863,76.2472138,121.9955421
Human Relations Commission    ,4/21/2018,NULL,NULL,NULL,0,4125.1,0,0,1,0,0,48.48367312
Human Resources,4/21/2018,NULL,NULL,NULL,0,5258.9,0,0,0,0,0,0
Kentuckiana Works Foundation,4/21/2018,NULL,NULL,NULL,0,1935.8,0,0,0,0,0,0
Library,4/21/2018,NULL,NULL,NULL,0,82944.3,1,1,3,2.411256711,2.411256711,7.233770132
Louisville Metro Council      ,4/21/2018,NULL,NULL,NULL,0,26632.4,0,0,0,0,0,0
Louisville Metro EMS,4/21/2018,YES,YES,Strain (muscle/tendon),2,8994.5,32,62,105,711.5459447,1378.620268,2334.760131
Louisville Metro EMS,4/21/2018,NO,YES,Strain (muscle/tendon),1,8994.5,32,62,105,711.5459447,1378.620268,2334.760131
Mayor's Office                ,4/21/2018,NULL,NULL,NULL,0,14182.4,0,0,0,0,0,0
Metro Animal Services         ,4/21/2018,NULL,NULL,NULL,0,2024,1,5,12,98.81422925,494.0711462,1185.770751
Metro Parks & Recreation,4/21/2018,NO,YES,Cut or Laceration,1,83342.7,9,24,32,21.59757243,57.59352649,76.79136865
Metro Parks & Recreation,4/21/2018,NO,YES,"Cut, laceration or scratches",1,83342.7,9,24,32,21.59757243,57.59352649,76.79136865
Metro Police,4/21/2018,NO,NO,Bloodborne Disease,1,223468.75,53,92,145,47.43392533,82.33813453,129.7720599
Metro Police,4/21/2018,NO,NO,Bloodborne Pathogen Exposure,1,223468.75,53,92,145,47.43392533,82.33813453,129.7720599
Metro Police,4/21/2018,YES,YES,Fracture,1,223468.75,53,92,145,47.43392533,82.33813453,129.7720599
Metro Police,4/21/2018,YES,YES,Sudden Illness,1,223468.75,53,92,145,47.43392533,82.33813453,129.7720599
OMB ,4/21/2018,NULL,NULL,NULL,0,28923.3,1,2,2,6.914840284,13.82968057,13.82968057
Parking Authority of River Cty,4/21/2018,NULL,NULL,NULL,0,7864.7,0,1,2,0,25.43008634,50.86017267
Public Health & Wellness,4/21/2018,NULL,NULL,NULL,0,4578.4,0,0,2,0,0,87.36676568
PW&A ,4/21/2018,NO,YES,Strain (muscle/tendon),1,102568.3,25,66,89,48.74800499,128.6947332,173.5428978
Waterfront Development Corp,4/21/2018,NULL,NULL,NULL,0,8471.5,0,0,0,0,0,0
Youth Detention Services      ,4/21/2018,NULL,NULL,NULL,0,5560.2,16,16,23,575.5188662,575.5188662,827.3083702
Zoo,4/21/2018,NULL,NULL,NULL,0,60271.94,0,0,25,0,0,82.957343
Civic Innovation & Technology,4/7/2018,NULL,NULL,NULL,0,23314.3,0,0,1,0,0,8.578426116
Codes & Regulations,4/7/2018,NULL,NULL,NULL,0,37177.65,2,2,15,10.75915234,10.75915234,80.69364255
Community Services,4/7/2018,NULL,NULL,NULL,0,15304.35,0,2,2,0,26.13635992,26.13635992
Coroner                       ,4/7/2018,NULL,NULL,NULL,0,10878,0,0,0,0,0,0
Corrections                   ,4/7/2018,NO,YES,Contusion/Bruise,1,2289,21,33,55,1834.862385,2883.355177,4805.591962
Corrections                   ,4/7/2018,YES,YES,Cut or Laceration,1,2289,21,33,55,1834.862385,2883.355177,4805.591962
Corrections                   ,4/7/2018,YES,YES,"Cut, laceration or scratches",1,2289,21,33,55,1834.862385,2883.355177,4805.591962
Corrections                   ,4/7/2018,NO,YES,Sprain  (ligament),2,2289,21,33,55,1834.862385,2883.355177,4805.591962
Corrections                   ,4/7/2018,NO,YES,Sprain or Strain,2,2289,21,33,55,1834.862385,2883.355177,4805.591962
County Attorney               ,4/7/2018,NULL,NULL,NULL,0,5460,0,0,0,0,0,0
Develop Louisville,4/7/2018,NULL,NULL,NULL,0,11923.9,0,1,3,0,16.77303567,50.319107
Economic Development ,4/7/2018,NULL,NULL,NULL,0,3190.4,0,0,0,0,0,0
Emergency Mgt Agency/MetroSafe,4/7/2018,NULL,NULL,NULL,0,31418.85,0,0,1,0,0,6.365605361
Fire & Rescue                 ,4/7/2018,YES,YES,Cut or Laceration,1,197226.5,41,43,45,41.57656299,43.60468801,45.63281303
Fire & Rescue                 ,4/7/2018,YES,YES,"Cut, laceration or scratches",1,197226.5,41,43,45,41.57656299,43.60468801,45.63281303
Fire & Rescue                 ,4/7/2018,YES,YES,Puncture,1,197226.5,41,43,45,41.57656299,43.60468801,45.63281303
Fleet & Facilities,4/7/2018,YES,YES,Strain (muscle/tendon),1,39579.25,13,15,24,65.69098707,75.79729277,121.2756684
Human Relations Commission    ,4/7/2018,NULL,NULL,NULL,0,4106.5,0,0,1,0,0,48.7032753
Human Resources,4/7/2018,NULL,NULL,NULL,0,5281.4,0,0,0,0,0,0
Kentuckiana Works Foundation,4/7/2018,NULL,NULL,NULL,0,1923.3,0,0,0,0,0,0
Library,4/7/2018,NULL,NULL,NULL,0,83156.6,1,1,3,2.405100738,2.405100738,7.215302213
Louisville Metro Council      ,4/7/2018,NULL,NULL,NULL,0,27463.9,0,0,0,0,0,0
Louisville Metro EMS,4/7/2018,NO,NO,Bloodborne Disease,1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Louisville Metro EMS,4/7/2018,NO,NO,Bloodborne Pathogen Exposure,1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Louisville Metro EMS,4/7/2018,NO,NO,Human Bite,1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Louisville Metro EMS,4/7/2018,NO,NO,Infection,1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Louisville Metro EMS,4/7/2018,NO,NO,Puncture,1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Louisville Metro EMS,4/7/2018,YES,YES,Sprain  (ligament),1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Louisville Metro EMS,4/7/2018,YES,YES,Sprain or Strain,1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Louisville Metro EMS,4/7/2018,YES,YES,Strain (muscle/tendon),1,9606.1,31,60,104,645.4232207,1249.206234,2165.290805
Mayor's Office                ,4/7/2018,NULL,NULL,NULL,0,14881,0,0,0,0,0,0
Metro Animal Services         ,4/7/2018,NO,NO,Animal Bite,3,2024,1,6,13,98.81422925,592.8853755,1284.58498
Metro Animal Services         ,4/7/2018,NO,NO,Bite,3,2024,1,6,13,98.81422925,592.8853755,1284.58498
Metro Parks & Recreation,4/7/2018,NO,YES,Strain (muscle/tendon),1,83880.45,11,25,33,26.22780398,59.6086454,78.68341193
Metro Police,4/7/2018,NO,YES,Contusion/Bruise,1,227379.5,54,94,150,47.49768559,82.68115639,131.9380155
Metro Police,4/7/2018,NO,YES,Cut or Laceration,1,227379.5,54,94,150,47.49768559,82.68115639,131.9380155
Metro Police,4/7/2018,NO,YES,"Cut, laceration or scratches",1,227379.5,54,94,150,47.49768559,82.68115639,131.9380155
Metro Police,4/7/2018,NO,NO,Strain (muscle/tendon),1,227379.5,54,94,150,47.49768559,82.68115639,131.9380155
Metro Police,4/7/2018,YES,YES,Strain (muscle/tendon),1,227379.5,54,94,150,47.49768559,82.68115639,131.9380155
Metro Police,4/7/2018,NO,YES,Sudden Illness,2,227379.5,54,94,150,47.49768559,82.68115639,131.9380155
OMB ,4/7/2018,NULL,NULL,NULL,0,29618.1,1,2,2,6.752627616,13.50525523,13.50525523
Parking Authority of River Cty,4/7/2018,NULL,NULL,NULL,0,8085.7,0,1,2,0,24.73502603,49.47005207
Public Health & Wellness,4/7/2018,NULL,NULL,NULL,0,4564.6,0,0,2,0,0,87.63089865
PW&A ,4/7/2018,NO,NO,Contusion/Bruise,1,103418.45,25,69,92,48.34727266,133.4384725,177.9179634
PW&A ,4/7/2018,NO,YES,Contusion/Bruise,1,103418.45,25,69,92,48.34727266,133.4384725,177.9179634
PW&A ,4/7/2018,YES,YES,Crushing,1,103418.45,25,69,92,48.34727266,133.4384725,177.9179634
PW&A ,4/7/2018,YES,YES,Cumulative Injury,1,103418.45,25,69,92,48.34727266,133.4384725,177.9179634
PW&A ,4/7/2018,NO,NO,Sprain  (ligament),1,103418.45,25,69,92,48.34727266,133.4384725,177.9179634
PW&A ,4/7/2018,NO,NO,Sprain or Strain,1,103418.45,25,69,92,48.34727266,133.4384725,177.9179634
Waterfront Development Corp,4/7/2018,NULL,NULL,NULL,0,8704.5,0,0,0,0,0,0
Youth Detention Services      ,4/7/2018,NULL,NULL,NULL,0,5588.8,17,17,24,608.3595763,608.3595763,858.8605783
Zoo,4/7/2018,NO,NO,Other,1,60575.54,0,0,26,0,0,85.84322979
Civic Innovation & Technology,3/24/2018,NULL,NULL,NULL,0,23900.6,0,0,1,0,0,8.367990762
Codes & Regulations,3/24/2018,NO,NO,Strain (muscle/tendon),1,37165.6,2,2,15,10.76264072,10.76264072,80.71980541
Community Services,3/24/2018,NULL,NULL,NULL,0,15273.05,0,2,2,0,26.18992277,26.18992277
Coroner                       ,3/24/2018,NULL,NULL,NULL,0,10718,0,0,0,0,0,0
County Attorney               ,3/24/2018,NULL,NULL,NULL,0,5460,0,0,0,0,0,0
Develop Louisville,3/24/2018,NULL,NULL,NULL,0,12053.9,0,1,3,0,16.5921403,49.77642091
Economic Development ,3/24/2018,NULL,NULL,NULL,0,3269,0,0,0,0,0,0
Emergency Mgt Agency/MetroSafe,3/24/2018,NULL,NULL,NULL,0,31692.35,0,0,1,0,0,6.310671187
Fire & Rescue                 ,3/24/2018,NULL,NULL,NULL,0,199443,39,41,43,39.10891834,41.11450389,43.12008945
Fleet & Facilities,3/24/2018,NULL,NULL,NULL,0,39881.2,13,15,24,65.19362507,75.22341354,120.3574617
Human Relations Commission    ,3/24/2018,NULL,NULL,NULL,0,4103.5,0,0,1,0,0,48.73888144
Human Resources,3/24/2018,NULL,NULL,NULL,0,5325,0,0,0,0,0,0
Kentuckiana Works Foundation,3/24/2018,NULL,NULL,NULL,0,1924.8,0,0,0,0,0,0
Library,3/24/2018,NULL,NULL,NULL,0,83605.6,1,1,3,2.392184256,2.392184256,7.176552767
Louisville Metro Council      ,3/24/2018,NULL,NULL,NULL,0,28311.9,0,0,0,0,0,0
Louisville Metro EMS,3/24/2018,YES,YES,Strain (muscle/tendon),2,9812.4,32,63,105,652.2359464,1284.089519,2140.149199
Mayor's Office                ,3/24/2018,NULL,NULL,NULL,0,15079,0,0,0,0,0,0
Metro Animal Services         ,3/24/2018,NULL,NULL,NULL,0,2024,1,6,10,98.81422925,592.8853755,988.1422925
Metro Parks & Recreation,3/24/2018,NULL,NULL,NULL,0,84633.1,11,24,32,25.99455768,56.71539859,75.62053145
Metro Police,3/24/2018,NO,NO,Hyperextension,1,230821,56,93,163,48.52244813,80.58192279,141.234983
Metro Police,3/24/2018,NO,NO,Inflamation,1,230821,56,93,163,48.52244813,80.58192279,141.234983
